"Sector","Active","MapTo","SCC","SCC_L1","SCC_L2","SCC_L3","SCC_L4","CREATED","REVISED","REV_WHAT","COMMENT"
"POINT",,,"40202037","Petroleum and Solvent Evaporation","Surface Coating Operations","Metal Furniture Operations","Single Coat Application: Dip",,,,
"POINT",,,"40202038","Petroleum and Solvent Evaporation","Surface Coating Operations","Metal Furniture Operations","Single Coat Application: Flow Coat",,,,
"POINT",,,"40202039","Petroleum and Solvent Evaporation","Surface Coating Operations","Metal Furniture Operations","Single Coat Application: Flashoff",,,,
"POINT",,,"40202099","Petroleum and Solvent Evaporation","Surface Coating Operations","Metal Furniture Operations","Other Not Classified",,,,
"POINT",,,"402021","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products",,,,,"Added 6 Digit SCC"
"POINT",,,"40202101","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Base Coat",,,,
"POINT",,,"40202103","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Coating Mixing",,,,
"POINT",,,"40202104","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Coating Storage",,,,
"POINT",,,"40202105","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Equipment Cleanup",,,,
"POINT",,,"40202106","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Topcoat",,,,
"POINT",,,"40202107","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Filler",,,,
"POINT",,,"40202108","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Sealer",,,,
"POINT",,,"40202109","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Inks",,,,
"POINT",,,"40202110","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Grove Coat Application",,,,
"POINT",,,"40202111","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Stain Application",,,,
"POINT",,,"40202117","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Filler Sander",,,,
"POINT",,,"40202118","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Sealer Sander",,,,
"POINT",,,"40202131","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Water-borne Coating",,,,
"POINT",,,"40202132","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Solvent-borne Coating",,,,
"POINT",,,"40202133","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Ultraviolet Coating",,,,
"POINT",,,"40202140","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Surface Preparation (Includes Tempering, Sanding, Brushing, Grove Cut)",,,,
"POINT",,,"40202199","Petroleum and Solvent Evaporation","Surface Coating Operations","Flatwood Products","Other Not Classified",,,,
"POINT",,,"402022","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts",,,,,"Added 6 Digit SCC"
"POINT",,,"40202201","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Coating Operation",,,,
"POINT",,,"40202202","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Cleaning/Pretreatment",,,,
"POINT",,,"40202203","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Coating Mixing",,,,
"POINT",,,"40202204","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Coating Storage",,,,
"POINT",,,"40202205","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Equipment Cleanup",,,,
"POINT",,,"40202206","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Baseline Coating Mix",,,,
"POINT",,,"40202207","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Low Solids Solvent-borne Coating",,,,
"POINT",,,"40202208","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Medium Solids Solvent-borne Coating",,,,
"POINT",,,"40202209","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: High Solids Coating (25% Efficiency)",,,,
"POINT",,,"40202210","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: High Solids Solvent-borne Coating (40% Efficiency)",,,,
"POINT",,,"40202211","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Water-borne Coating",,,,
"POINT",,,"40202212","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Low Solids Solvent-borne EMI/RFI Shielding Coating",,,,
"POINT",,,"40202213","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Higher Solids Solvent-borne EMI/RFI Shielding Coating",,,,
"POINT",,,"40202214","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Water-borne EMI/RFI Shielding Coating",,,,
"POINT",,,"40202215","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Business: Zinc Arc Spray",,,,
"POINT",,,"40202220","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Prime Coat Application",,,,
"POINT",,,"40202229","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Prime Coat Flashoff",,,,
"POINT",,,"40202230","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Color Coat Application",,,,
"POINT",,,"40202239","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Color Coat Flashoff",,,,
"POINT",,,"40202240","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Topcoat/Texture Coat Application",,,,
"POINT",,,"40202249","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Topcoat/Texture Coat Flashoff",,,,
"POINT",,,"40202250","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","EMI/RFI Shielding Coat Application",,,,
"POINT",,,"40202259","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","EMI/RFI Shielding Coat Flashoff",,,,
"POINT",,,"40202270","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Sanding/Grit Blasting Prior to EMI/RFI Shielding Coat Application",,,,
"POINT",,,"40202280","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Maskant Application",,,,
"POINT",,,"40202299","Petroleum and Solvent Evaporation","Surface Coating Operations","Plastic Parts","Other Not Classified",,,,
"POINT",,,"402023","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships",,,,,"Added 6 Digit SCC"
"POINT",,,"40202301","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships","Prime Coating Operation",,,,
"POINT",,,"40202302","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships","Cleaning/Pretreatment",,,,
"POINT",,,"40202303","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships","Coating Mixing",,,,
"POINT",,,"40202304","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships","Coating Storage",,,,
"POINT",,,"40202305","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships","Equipment Cleanup",,,,
"POINT",,,"40202306","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships","Topcoat Operation",,,,
"POINT",,,"40202399","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Ships","Other Not Classified",,,,
"POINT",,,"402024","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft",,,,,"Added 6 Digit SCC"
"POINT",,,"40202401","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft","Prime Coating Operation",,,,
"POINT",,,"40202402","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft","Cleaning/Pretreatment",,,,
"POINT",,,"40202403","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft","Coating Mixing",,,,
"POINT",,,"40202404","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft","Coating Storage",,,,
"POINT",,,"40202405","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft","Equipment Cleanup",,,,
"POINT",,,"40202406","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft","Topcoat Operation",,,,
"POINT",,,"40202499","Petroleum and Solvent Evaporation","Surface Coating Operations","Large Aircraft","Other Not Classified",,,,
"POINT",,,"402025","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts",,,,,"Added 6 Digit SCC"
"POINT",,,"40202501","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Coating Operation",,,,
"POINT",,,"40202502","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Cleaning/Pretreatment",,,,
"POINT",,,"40202503","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Coating Mixing",,,,
"POINT",,,"40202504","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Coating Storage",,,,
"POINT",,,"40202505","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Equipment Cleanup",,,,
"POINT",,,"40202510","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Prime Coat Application",,,,
"POINT",,,"40202511","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Prime Coat Application: Spray, High Solids",,,,
"POINT",,,"40202512","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Prime Coat Application: Spray, Water-borne",,,,
"POINT",,,"40202515","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Prime Coat Application: Flashoff",,,,
"POINT",,,"40202520","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Topcoat Application",,,,
"POINT",,,"40202521","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Topcoat Application: Spray, High Solids",,,,
"POINT",,,"40202522","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Topcoat Application: Spray, Water-borne",,,,
"POINT",,,"40202523","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Topcoat Application: Dip",,,,
"POINT",,,"40202524","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Topcoat Application: Flow Coat",,,,
"POINT",,,"40202525","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Topcoat Application: Flashoff",,,,
"POINT",,,"40202531","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Conveyor Single Flow",,,,
"POINT",,,"40202532","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Conveyor Single Dip",,,,
"POINT",,,"40202533","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Conveyor Single Spray",,,,
"POINT",,,"40202534","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Conveyor Two Coat, Flow and Spray",,,,
"POINT",,,"40202535","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Conveyor Two Coat, Dip and Spray",,,,
"POINT",,,"40202536","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Conveyor Two Coat, Spray",,,,
"POINT",,,"40202537","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Manual Two Coat, Spray and Air Dry",,,,
"POINT",,,"40202542","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Single Coat Application: Spray, High Solids",,,,
"POINT",,,"40202543","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Single Coat Application: Spray, Water-borne",,,,
"POINT",,,"40202544","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Single Coat Application: Dip",,,,
"POINT",,,"40202545","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Single Coat Application: Flow Coat",,,,
"POINT",,,"40202546","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Single Coat Application: Flashoff",,,,
"POINT",,,"40202599","Petroleum and Solvent Evaporation","Surface Coating Operations","Miscellaneous Metal Parts","Other Not Classified",,,,
"POINT",,,"402026","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums",,,,,"Added 6 Digit SCC"
"POINT",,,"40202601","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Coating Operation",,,,
"POINT",,,"40202602","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Cleaning/Pretreatment",,,,
"POINT",,,"40202603","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Coating Mixing",,,,
"POINT",,,"40202604","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Coating Storage",,,,
"POINT",,,"40202605","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Equipment Cleanup",,,,
"POINT",,,"40202606","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Interior Coating",,,,
"POINT",,,"40202607","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Exterior Coating",,,,
"POINT",,,"40202699","Petroleum and Solvent Evaporation","Surface Coating Operations","Steel Drums","Specify in Comments Field",,,,
"POINT",,,"402027","Petroleum and Solvent Evaporation","Surface Coating Operations","Glass Mirrors",,,,,"Added 6 Digit SCC"
"POINT",,,"40202701","Petroleum and Solvent Evaporation","Surface Coating Operations","Glass Mirrors","Mirror Backing: Coating Operation",,,,
"POINT",,,"40202710","Petroleum and Solvent Evaporation","Surface Coating Operations","Glass Mirrors","Mirror Backing: Coating Operation",,,,
